,Dataset,Start age,End age,sex,tissue,subtissue,cell_ontology_class,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
569,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Wbscr22,3.861201763153076,4.20662690885365e-05,1.0894604201894253e-05,6.774488429073244e-05,3.8930992122523153e-07
570,droplet,3m,18m,female,Marrow,nan,promonocyte,Jund,3.8602700233459473,0.0002933728392235935,7.599801028845832e-05,0.000206619908567518,7.850590113640371e-44
571,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Glycam1,3.855262517929077,2.1884576199227013e-05,5.676545242749853e-06,4.424394865054637e-05,3.1552862985230235e-06
572,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Nkg7,3.850745439529419,0.0002610461669974029,0.0010052223224192858,0.0011823986424133182,6.676651600597467e-35
573,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Ehd2,3.84934401512146,2.195208980992902e-05,8.450115274172276e-05,0.00015651244029868394,5.432996890427125e-13
574,droplet,3m,18m,female,Marrow,nan,granulocyte,Blvrb,3.8474557399749756,0.0004442681383807212,0.00011547063331818208,0.0008193533285520971,2.5846016814845914e-13
575,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Ralgds,3.8435614109039307,0.00012110088573535904,0.00046545869554392993,0.0004611862823367119,1.9743866104926655e-47
576,droplet,3m,18m,female,Marrow,nan,granulocyte,Zcchc6,3.8378822803497314,9.307121217716485e-05,2.4250666683656164e-05,0.0001530895387986675,6.038801742179461e-19
577,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Cntfr,3.8349123001098633,8.452038855466526e-06,3.241283047827892e-05,7.781582826282829e-05,1.3432480607808161e-10
578,droplet,3m,18m,female,Spleen,nan,T cell,Rapgef4,3.8319358825683594,4.3587158870650455e-05,1.1374709174560849e-05,0.00011113537038909271,1.7884424569890538e-09
579,droplet,3m,18m,female,Marrow,nan,granulocyte,Ube2c,3.8298158645629883,0.00011548371548997238,3.0153854822856374e-05,0.0002908229362219572,6.083113515714989e-07
580,droplet,3m,18m,female,Spleen,nan,T cell,Klrd1,3.8285484313964844,0.00014175070100463927,3.7024659832241014e-05,0.0002454648492857814,6.21700393806366e-23
581,droplet,3m,18m,female,Marrow,nan,monocyte,Samd9l,3.819387197494507,0.00012158981553511694,3.183490116498433e-05,0.00017065127030946314,3.101145736152275e-15
582,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Itga4,3.8133771419525146,0.00011294182331766933,2.961726931971498e-05,0.00016185990534722805,1.0924824587470544e-29
583,droplet,3m,18m,female,Spleen,nan,mature NK T cell,Dusp1,3.8121144771575928,3.236032716813497e-05,0.00012336127110756934,0.00023098269593901932,2.946615024531196e-07
584,droplet,3m,18m,female,Heart_and_Aorta,nan,endothelial cell of coronary artery,Ifi203,3.807994842529297,0.0004831880796700716,0.000126887796795927,0.00044970534509047866,1.2685770277780874e-09
585,droplet,3m,18m,female,Marrow,nan,promonocyte,2810013P06Rik,3.804426908493042,0.0001022833093884401,2.6885338229476474e-05,9.726495773065835e-05,2.031721680053262e-20
586,droplet,3m,18m,female,Spleen,nan,T cell,Odc1,3.8022167682647705,3.234463292756118e-05,0.00012298130604904145,0.00028439509333111346,9.492374155472697e-09
587,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Cars,3.7998034954071045,4.9866568588186055e-05,1.3123459211783484e-05,7.615360664203763e-05,3.4045356880520214e-09
588,droplet,3m,18m,female,Marrow,nan,naive T cell,Brca2,3.7984204292297363,3.537376687745564e-05,9.31275644688867e-06,3.7846137274755165e-05,9.178875337983508e-07
589,droplet,3m,18m,female,Marrow,nan,granulocyte,Ppp1r15a,3.7908456325531006,0.0001751384697854519,4.620036997948773e-05,0.00038089868030510843,4.450135505999681e-08
590,droplet,3m,18m,female,Marrow,nan,granulocyte,Urod,3.7907395362854004,0.0002127901534549892,5.613420580630191e-05,0.0004071233270224184,6.713312047253995e-11
591,droplet,3m,18m,female,Marrow,nan,monocyte,Ier5,3.7850418090820312,0.0002760629868134856,7.293525413842872e-05,0.0002479621034581214,3.6697532320164856e-45
592,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Slc4a7,3.781395196914673,4.8142952437046915e-05,1.2731530659948476e-05,8.160047582350671e-05,4.4187345416864104e-07
593,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Hspa2,3.775442600250244,7.56215194996912e-06,2.8550473871291615e-05,7.242371066240594e-05,1.498884148238724e-08
594,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Ass1,3.774977207183838,0.000828589778393507,0.00021949531219433993,0.0005126295145601034,6.5308570878132536e-49
595,droplet,3m,18m,female,Marrow,nan,monocyte,Cdkn1a,3.774214744567871,0.0001222978171426803,3.240351361455396e-05,0.00018811623158399016,9.964101393106485e-15
596,droplet,3m,18m,female,Spleen,nan,B cell,Fosb,3.769336700439453,1.1577252735150978e-05,4.363856714917347e-05,0.00011470973549876362,1.6210249869944516e-39
597,droplet,3m,18m,female,Lung,nan,NK cell,Scgb1a1,3.767298460006714,0.0005703534698113799,0.00015139588504098356,0.00044088048161938787,5.1463262580867796e-23
598,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Hist1h1a,3.7667341232299805,0.00015947289648465812,4.23371784563642e-05,0.00031710451003164053,4.465188944206489e-16
599,droplet,3m,18m,female,Marrow,nan,granulocyte,Bola3,3.7592897415161133,7.99319168436341e-05,2.1262503651087172e-05,0.00019007213995791972,2.415782484348142e-07
600,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Ppp1r10,3.756821870803833,7.61549235903658e-05,2.0271101675461978e-05,0.00010575143824098632,2.9657314013247952e-08
601,droplet,3m,18m,female,Spleen,nan,T cell,Stx6,3.7540814876556396,2.4344384655705653e-05,9.139080793829635e-05,0.00016890505503397435,3.268677633688943e-14
602,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Junb,3.750603199005127,0.0005545407766476274,0.002079862402752042,0.0017697387374937534,3.8981666632719543e-60
603,droplet,3m,18m,female,Spleen,nan,T cell,Ahnak,3.7447638511657715,4.9621292419033125e-05,0.00018582002667244524,0.00030803526169620454,1.0353278319961578e-18
604,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,Socs3,3.7354414463043213,0.0002772663428913802,0.001035712193697691,0.0012495953124016523,2.6139532228377103e-12
605,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Ptx3,3.733271837234497,0.0002512521459721029,0.0009379925322718918,0.0017954084323719144,8.502366903041239e-10
606,droplet,3m,18m,female,Marrow,nan,precursor B cell,Prrc2c,3.7322778701782227,0.00022528496629092842,6.0361253417795524e-05,0.00020678571308963,7.0757238799820885e-12
607,droplet,3m,18m,female,Spleen,nan,B cell,Socs3,3.7293736934661865,6.271836809901288e-06,2.339002639928367e-05,0.00010139898222405463,1.0982690771338682e-11
608,droplet,3m,18m,male,Kidney,nan,fenestrated cell,Rnaset2b,3.7257986068725586,0.0002240124304080382,6.012467565597035e-05,0.00023458742361981422,4.811382022210097e-07
609,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Baz1a,3.725409746170044,9.907353523885831e-05,2.659399433468934e-05,0.00014195397670846432,2.2131178761891305e-21
610,droplet,3m,18m,female,Marrow,nan,proerythroblast,Gadd45a,3.7237401008605957,0.0003877970448229462,0.00010414181451778859,0.000375276489648968,2.397398797559847e-07
611,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Chst11,3.7151055335998535,4.212095882394351e-05,1.1337754585838411e-05,7.696476677665487e-05,7.027657853800448e-06
612,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Lhfpl2,3.7099452018737793,5.424626942840405e-05,1.4621850823459681e-05,9.513368422631174e-05,5.093357656798143e-07
613,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,2310010J17Rik,3.7092130184173584,7.510897830798058e-06,2.7859523470397107e-05,6.947654037503526e-05,4.9112103968118674e-09
614,droplet,3m,18m,female,Heart_and_Aorta,nan,fibroblast of cardiac tissue,1700020I14Rik,3.709120512008667,7.211199408629909e-05,1.944180257851258e-05,0.00010618216037983075,6.865202820307213e-06
615,droplet,3m,18m,female,Mammary_Gland,nan,T cell,S100a6,3.705859422683716,0.0002913324860855937,0.0010796372080221772,0.0012643701629713178,1.7578827964479105e-33
616,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Zeb1,3.7054390907287598,7.262741564773023e-05,1.9600216546677984e-05,0.00014370019198395312,9.313246736510673e-21
617,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Sh2d5,3.6994895935058594,7.315462426049635e-05,1.977424653887283e-05,0.00010519442002987489,6.912794250180616e-11
618,droplet,3m,18m,female,Spleen,nan,B cell,Impact,3.6993167400360107,1.9629720554803498e-05,7.261655991896987e-05,0.00014813500456511974,7.409167059674823e-78
619,droplet,3m,18m,female,Spleen,nan,T cell,Tnfrsf18,3.6977603435516357,7.34422865207307e-05,0.00027157197473570704,0.00047230604104697704,9.796217410256856e-17
620,droplet,3m,18m,female,Marrow,nan,macrophage,2810013P06Rik,3.6964340209960938,0.00011636541603365913,3.1480452889809385e-05,9.103664342546836e-05,9.604077070165346e-11
621,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Hist1h4d,3.693535089492798,0.00015927782806102186,4.3123411160195246e-05,0.00025945776724256575,2.257937478003485e-24
622,droplet,3m,18m,female,Marrow,nan,erythroblast,Hba-a1,3.6902334690093994,0.00034328005858696997,0.001266783569008112,0.0008657836588099599,6.477459440414296e-08
623,droplet,3m,18m,female,Lung,nan,classical monocyte,Sftpc,3.681215763092041,0.00036761959199793637,9.98636387521401e-05,0.0002589454816188663,2.9477025266635135e-19
624,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Bhlhe40,3.6767165660858154,4.00654535042122e-05,0.00014730931434314698,0.0003112776903435588,4.7972217997742417e-08
625,droplet,3m,18m,female,Marrow,nan,granulocyte,Isg20,3.6705386638641357,0.0001768923393683508,4.819247260456905e-05,0.00033376450301148,1.2868610919641558e-10
626,droplet,3m,18m,female,Marrow,nan,granulocyte,Rps28,3.6701934337615967,0.00017684296471998096,0.0006490478990599513,0.0004893104778602719,1.3376232372008656e-85
627,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ascc3,3.667202949523926,2.7927642804570496e-05,7.615515187353594e-06,6.714747723890468e-05,5.908144992615041e-07
628,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Ier2,3.659052848815918,0.00037715965299867094,0.00010307576303603128,0.00037024402990937233,3.06882107831273e-25
629,droplet,3m,18m,female,Marrow,nan,monocyte,Prpf4b,3.6526620388031006,8.51626246003434e-05,2.3315220460062847e-05,0.00011643205652944744,8.253947750239596e-16
630,droplet,3m,18m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Cish,3.6446003913879395,7.4513923209451605e-06,2.715734990488272e-05,6.589852273464203e-05,1.1258701142565179e-07
631,droplet,3m,18m,female,Spleen,nan,megakaryocyte-erythroid progenitor cell,Rps15a-ps4,3.62723708152771,0.00023169335327111185,0.0008404067484661937,0.0002635077980812639,2.1470782954828588e-19
632,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Sgk1,3.626675605773926,0.0001230298657901585,0.00044618939864449203,0.0005704413051716983,5.1357277774720014e-46
633,droplet,3m,18m,female,Marrow,nan,proerythroblast,Ier2,3.6227951049804688,0.0006009183125570416,0.0001658714609220624,0.0004615377401933074,8.715802266420663e-13
634,droplet,3m,18m,female,Marrow,nan,granulocyte,Lyst,3.6223132610321045,5.523504296434112e-05,1.5248553609126247e-05,0.0001022835131152533,4.902062385138179e-11
635,droplet,3m,18m,female,Spleen,nan,T cell,Tmem108,3.6218926906585693,4.277522748452611e-05,1.1810185242211446e-05,0.00010834915156010538,9.617736835855318e-09
636,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,Junb,3.6082355976104736,0.00046622802619822323,0.0016822605393826962,0.0016366610070690513,9.444041723549666e-20
637,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Tmem158,3.6016597747802734,0.00018559835734777153,5.153134043212049e-05,0.00022502873616758734,3.278005531836749e-20
638,droplet,3m,18m,female,Spleen,nan,mature NK T cell,Rps15a-ps4,3.600531578063965,0.000444290810264647,0.0015996830770745873,0.0007016538293100893,2.088640492103184e-164
639,droplet,3m,18m,female,Mammary_Gland,nan,endothelial cell,Gbp2,3.5955464839935303,0.0005221629398874938,0.00014522491255775094,0.0007535414770245552,6.192139810906456e-08
640,droplet,3m,18m,female,Marrow,nan,precursor B cell,Bod1l,3.5948710441589355,0.00011981605348410085,3.3329721190966666e-05,0.00014736136654391885,2.1119128171697907e-07
641,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Zcchc11,3.5934553146362305,8.073257049545646e-05,2.24665564019233e-05,0.00012715149205178022,5.279147106913204e-22
642,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Slc25a33,3.583055019378662,5.193714241613634e-05,1.4495210962195415e-05,0.0001021526986733079,2.8906697254985585e-09
643,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Hspa2,3.577136993408203,4.976465061190538e-05,0.00017801497597247362,0.0002938287507276982,9.60623656806413e-14
644,droplet,3m,18m,female,Spleen,nan,T cell,Rnf19a,3.576052188873291,1.7441894669900648e-05,6.237313209567219e-05,0.0001553278270876035,4.623302375388809e-06
645,droplet,3m,18m,female,Spleen,nan,T cell,Rgs2,3.5749595165252686,2.702362871787045e-05,9.660838259151205e-05,0.0002216333377873525,4.725346420124853e-08
646,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Nr2c2ap,3.574948310852051,0.00011011954484274611,3.0803115805611014e-05,0.00011205658665858209,2.7145705668423876e-24
647,droplet,3m,18m,female,Spleen,nan,T cell,Cd40lg,3.5679895877838135,2.7132062314194627e-05,9.680692164693028e-05,0.0002227571967523545,9.432644377372432e-08
648,droplet,3m,18m,female,Marrow,nan,promonocyte,Rhob,3.5647895336151123,0.00013950026186648756,3.913281761924736e-05,0.00012839816918130964,6.195683156059612e-21
649,droplet,3m,18m,female,Lung,nan,non-classical monocyte,Mgp,3.5636942386627197,0.0002792793675325811,7.836793520255014e-05,0.0003028585633728653,3.3891890193912505e-08
650,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Wdr89,3.562206745147705,8.982319559436291e-05,2.5215602363459766e-05,0.00010775581904454157,9.032361876384565e-09
651,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Zbtb11,3.5612030029296875,3.167511022184044e-05,8.894496204447933e-06,9.056092676473781e-05,1.095564645009525e-07
652,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Ms4a4c,3.55489182472229,2.7056872568209656e-05,9.618425974622369e-05,0.00020585533638950437,1.8839557057400568e-07
653,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ep300,3.554283380508423,3.055623164982535e-05,8.597015039413236e-06,6.466086051659659e-05,2.952454442677359e-08
654,droplet,3m,18m,female,Spleen,nan,T cell,Pglyrp1,3.544849157333374,4.445943341124803e-05,0.00015760198584757745,0.0002768871490843594,4.996676450091513e-16
655,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Jagn1,3.544572591781616,8.999174315249547e-05,2.53886009886628e-05,0.00010540710354689509,1.506083560944999e-16
656,droplet,3m,18m,female,Marrow,nan,granulocyte,Fcho2,3.5386552810668945,5.053689528722316e-05,1.4281383300840389e-05,0.0001010025225696154,2.235238457017151e-09
657,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Pdcd2,3.53768253326416,4.663317304220982e-05,1.3181841495679691e-05,7.417664164677262e-05,8.198466001893382e-08
658,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Wnt5b,3.5368759632110596,0.00017512240447103977,4.9513302656123415e-05,0.00022556324256584048,4.0904623727982175e-25
659,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Cep110,3.5277040004730225,7.200759137049317e-05,2.041202606051229e-05,0.00011203090980416164,3.85597957403014e-06
660,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Timm9,3.526345729827881,0.0001311302330577746,3.718586958711967e-05,0.0001299762079725042,2.4099925578650173e-25
661,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Anxa3,3.5257534980773926,8.295374573208392e-05,2.3527945813839324e-05,0.00011891083704540506,5.7093914880473214e-11
662,droplet,3m,18m,male,Kidney,nan,lymphocyte,Rps28,3.525491952896118,0.005237690173089504,0.001485662185586989,0.0015676486073061824,3.949604244015378e-26
663,droplet,3m,18m,female,Spleen,nan,B cell,A530032D15Rik,3.5238499641418457,2.2897056624060497e-05,8.068580063991249e-05,0.00015861423162277788,8.068146542730185e-81
664,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Gtf2e2,3.5227599143981934,7.76383894844912e-05,2.2039079340174794e-05,9.678679634816945e-05,1.1192414953846867e-14
665,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Ddit4,3.521930694580078,0.0001310126535827294,3.719910091604106e-05,0.0002012077166000381,2.2673213031428613e-16
666,droplet,3m,18m,male,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Acnat2,3.5205564498901367,6.705237319692969e-05,0.00023606166359968483,0.0002383518440183252,2.4027039273886833e-06
667,droplet,3m,18m,female,Marrow,nan,promonocyte,Pcm1,3.5203821659088135,7.86867894930765e-05,2.2351772713591345e-05,7.429136167047545e-05,2.60952622083407e-17
668,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Lrrc32,3.5186378955841064,0.00016372122627217323,4.6529716200893745e-05,0.0003291583270765841,9.371227568676526e-10
669,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Sh3bp5,3.512221336364746,2.1444946469273418e-05,7.531940354965627e-05,0.00015344690473284572,1.2858846199879803e-07
670,droplet,3m,18m,female,Marrow,nan,granulocyte,Fcnb,3.5111606121063232,6.408894842024893e-05,0.00022502659703604877,0.0003975709551014006,7.133152408051049e-12
671,droplet,3m,18m,male,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Cyp2d26,3.510103225708008,0.0004372010298538953,0.0001245550374733284,0.00040362958679907024,1.3397753069227344e-13
672,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Timm8a1,3.507296323776245,7.979188376339152e-05,2.2750253265257925e-05,0.00013438584574032575,1.0390535010724067e-13
673,droplet,3m,18m,female,Mammary_Gland,nan,endothelial cell,Smad7,3.5065884590148926,0.00013349813525564969,3.807065877481364e-05,0.000196323380805552,2.8139740796154683e-06
