,Dataset,Start age,End age,sex,tissue,subtissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
2718,facs,3m,18m,female,Marrow,KLS,Tnpo1,3.6771013736724854,6.21807157585863e-06,2.2864482161821797e-05,4.7195044317049906e-05,5.987151222859498e-07
2719,facs,3m,18m,female,Heart,RA,Cd36,3.676933526992798,0.0020561921410262585,0.0005592138622887433,0.004861059598624706,1.8271004479222803e-08
2720,facs,3m,18m,male,Tongue,nan,Mtmr6,3.676137924194336,2.002352812269237e-05,5.446891464089276e-06,5.0005244702333584e-05,3.3124135777873297e-07
2721,facs,3m,18m,female,Marrow,KLS,Atp1a1,3.673981189727783,4.1806750232353806e-05,0.00015359721146523952,0.00021606079826597124,1.462929976890654e-24
2722,facs,3m,18m,male,Kidney,nan,Aes,3.673348903656006,0.00012233064626343548,0.0004493631422519684,0.0006090510287322104,1.1543119204721035e-08
2723,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Sfrp1,3.673320770263672,6.650972500210628e-05,0.0002443115517962724,0.0005340111092664301,6.124598692104906e-11
2724,facs,3m,18m,male,Pancreas,Endocrine,Pam,3.6713056564331055,0.00047083577373996377,0.00012824749865103513,0.0004344094777479768,2.481676427284335e-58
2725,facs,3m,18m,male,Tongue,nan,Fbxw11,3.670531988143921,3.511897739372216e-05,9.567816050548572e-06,6.028929055901244e-05,1.8634981053062058e-14
2726,facs,3m,18m,male,Tongue,nan,Dcakd,3.6703693866729736,2.095462696161121e-05,7.691123028052971e-05,0.0001444947556592524,1.0517526886391316e-06
2727,facs,3m,18m,female,Heart,LA,Aspa,3.669037342071533,0.00012005583994323388,3.2721345633035526e-05,0.0002691348781809211,9.568174424537047e-10
2728,facs,3m,18m,male,MAT,Fat,Rps28,3.6688756942749023,0.00017291521362494677,4.7130299208220094e-05,0.0001632366474950686,2.1025406412678733e-69
2729,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Gpr3,3.668562412261963,2.237211083411239e-05,8.207349310396239e-05,0.00018530046509113163,5.098046639163364e-10
2730,facs,3m,18m,male,Large_Intestine,Proximal,Sdhc,3.665139675140381,7.702035509282723e-05,0.0002822903625201434,0.0003092283441219479,5.1393240326356944e-54
2731,facs,3m,18m,male,Trachea,nan,Copa,3.663797378540039,0.00016860880714375526,4.602023182087578e-05,0.0002058068785117939,6.79481140945069e-22
2732,facs,3m,18m,male,Trachea,nan,Atp6ap2,3.6620359420776367,0.0003048972866963595,8.325895760208368e-05,0.0003819756384473294,5.247997646439992e-27
2733,facs,3m,18m,male,Spleen,nan,Marcks,3.6615819931030273,0.00011712263221852481,3.1986892281565815e-05,0.00031461892649531364,2.636591216113144e-10
2734,facs,3m,18m,male,Trachea,nan,Wsb2,3.6603994369506836,9.235023753717542e-05,2.5229550374206156e-05,0.00017322847270406783,5.893049724456016e-12
2735,facs,3m,18m,male,Bladder,nan,Sf3b4,3.6587932109832764,2.425871934974566e-05,8.875764615368098e-05,0.00010446366650285199,1.111741574269654e-32
2736,facs,3m,18m,female,Kidney,nan,Slc27a2,3.658534288406372,0.0012990772956982255,0.004752718843519688,0.006823881063610315,5.575446605357158e-08
2737,facs,3m,18m,male,Marrow,B-cells,Ptgr1,3.658367156982422,0.00018064801406580955,4.937941048410721e-05,0.0004170613829046488,2.6530903131199054e-11
2738,facs,3m,18m,female,Large_Intestine,Proximal,Anxa1,3.6568362712860107,3.963593553635292e-05,1.0838858543138485e-05,0.00012919667642563581,1.4821195914618443e-06
2739,facs,3m,18m,male,Large_Intestine,Proximal,Spr,3.656550884246826,6.407255568774417e-05,0.00023428455460816622,0.0002870496246032417,2.090806221074627e-42
2740,facs,3m,18m,male,Diaphragm,Limb_Muscle,Mcl1,3.656477928161621,0.00043473654659464955,0.00011889488814631477,0.0004936662153340876,1.6864685854443851e-22
2741,facs,3m,18m,male,Large_Intestine,Proximal,Ptger4,3.655526876449585,3.896205089404248e-05,1.0658394785423297e-05,0.00012826407328248024,2.409594650631691e-06
2742,facs,3m,18m,female,Heart,LA,Adamts1,3.654221534729004,0.00023816533212084323,6.51753944111988e-05,0.000688957457896322,6.655848925769454e-06
2743,facs,3m,18m,male,Tongue,nan,Tbk1,3.6534347534179688,2.17198994505452e-05,5.945062184764538e-06,4.7506506234640256e-05,3.7096343014747117e-07
2744,facs,3m,18m,male,Marrow,KLS,Rnf145,3.653259038925171,3.343388743815012e-05,9.151796803053003e-06,8.077236270764843e-05,9.249064882240389e-09
2745,facs,3m,18m,male,Large_Intestine,Proximal,Ino80e,3.6532535552978516,6.401597147487337e-06,2.338666126888711e-05,5.8854668168351054e-05,9.635491316244406e-06
2746,facs,3m,18m,female,SCAT,Fat,Cygb,3.6530234813690186,6.679460784653202e-05,0.0002440022653900087,0.0005234418204054236,4.1132343198388974e-08
2747,facs,3m,18m,female,Large_Intestine,Distal,Prr15,3.6530025005340576,4.0266531868837774e-05,1.1022858416254167e-05,8.871847239788622e-05,5.484486504132877e-09
2748,facs,3m,18m,male,GAT,Fat,Vcan,3.651806592941284,0.00010315506369806826,2.8247677619219758e-05,0.00019754959794227034,1.578826727406813e-14
2749,facs,3m,18m,female,Heart,LA,Pls3,3.6514196395874023,0.00015207067190203816,4.1646999306976795e-05,0.00032211822690442204,3.3313503505641577e-13
2750,facs,3m,18m,male,GAT,Fat,Cenpb,3.6511471271514893,9.2116097221151e-05,2.5229355742339976e-05,0.00015620845078956336,1.7611627042586725e-16
2751,facs,3m,18m,male,Spleen,nan,Ash1l,3.6491892337799072,0.0001096499472623691,3.0047754989936948e-05,0.0003305075806565583,2.1613885139987487e-07
2752,facs,3m,18m,male,Trachea,nan,Lpar1,3.6479837894439697,0.00021427519095595926,5.873797636013478e-05,0.00031930988188833,4.1907780082718366e-22
2753,facs,3m,18m,male,Trachea,nan,Abl2,3.6478147506713867,7.352832471951842e-05,2.0156812752247788e-05,0.00016841264732647687,2.6994137667857078e-08
2754,facs,3m,18m,male,Marrow,KLS,Msh6,3.6472771167755127,6.57456912449561e-05,1.8025963072432205e-05,0.00011881858517881483,2.0127211564080868e-16
2755,facs,3m,18m,male,Marrow,KLS,Fam107b,3.6471784114837646,0.00032922375248745084,9.026806947076693e-05,0.00034358640550635755,7.190647754319775e-74
2756,facs,3m,18m,male,Marrow,KLS,Kdm6b,3.6452746391296387,1.1349956366757397e-05,4.137371070100926e-05,6.971265247557312e-05,1.4317185978643425e-06
2757,facs,3m,18m,female,Marrow,KLS,Tspyl3,3.6444251537323,1.2914968465338461e-05,4.706763866124675e-05,0.00010880323679884896,3.86066531077946e-06
2758,facs,3m,18m,female,Bladder,nan,Plekhg6,3.6436874866485596,2.586272603366524e-05,9.423570008948445e-05,0.00014882822870276868,4.440882486923207e-06
2759,facs,3m,18m,female,Bladder,nan,Furin,3.643602132797241,1.4391962395166047e-05,5.243858686299063e-05,6.543488416355103e-05,6.551508357660986e-11
2760,facs,3m,18m,male,Tongue,nan,Atad1,3.643284797668457,5.3049599955556914e-05,1.4560924682882614e-05,8.021730900509283e-05,8.07149833234147e-15
2761,facs,3m,18m,female,Heart,LV,Sdpr,3.6428980827331543,0.0019651076290756464,0.0005394352483563125,0.002422711346298456,5.780010807179086e-16
2762,facs,3m,18m,male,Trachea,nan,Scpep1,3.642775535583496,0.00020431245502550155,5.608702849713154e-05,0.00022496134624816477,2.748343671339504e-35
2763,facs,3m,18m,male,Spleen,nan,Mll1,3.6419577598571777,0.00015379222168121487,4.222789721097797e-05,0.00034047814551740885,1.0645677349547369e-14
2764,facs,3m,18m,male,Spleen,nan,Stat6,3.641531467437744,0.000179971510078758,4.942192754242569e-05,0.0004957413766533136,1.1551176007972703e-09
2765,facs,3m,18m,male,Spleen,nan,Ctnnb1,3.6411893367767334,0.00011163006274728104,3.065758210141212e-05,0.00035147773451171815,3.8572996014633194e-06
2766,facs,3m,18m,male,Tongue,nan,Pnpt1,3.6403303146362305,3.2318268495146185e-05,8.877838808984961e-06,6.3153805967886e-05,5.075084387868022e-12
2767,facs,3m,18m,male,Pancreas,Endocrine,Itgb1,3.6398873329162598,0.0001848039828473702,5.0771897804224864e-05,0.00041056404006667435,1.1339358953926485e-08
2768,facs,3m,18m,male,Tongue,nan,March7,3.6398301124572754,6.495216075563803e-05,1.7844831745605916e-05,8.03883740445599e-05,9.408063408805203e-39
2769,facs,3m,18m,male,Trachea,nan,Smarcd2,3.6396727561950684,4.8080783017212525e-05,1.3210193174018059e-05,0.00010106915578944609,2.435055167878355e-07
2770,facs,3m,18m,male,Marrow,B-cells,Gimap7,3.639636754989624,4.179708048468456e-05,0.00015212618745863438,0.0003995332517661154,8.049406786935852e-06
2771,facs,3m,18m,male,Trachea,nan,Plod1,3.6386289596557617,0.0001297395647270605,3.565616862033494e-05,0.000203446252271533,1.3276455936926688e-10
2772,facs,3m,18m,male,SCAT,Fat,Plk2,3.636455774307251,0.00020917638903483748,5.752205106546171e-05,0.0005919904797337949,1.0779695519517659e-07
2773,facs,3m,18m,male,Marrow,KLS,Rasa3,3.6362147331237793,8.669580711284652e-05,2.3842321752454154e-05,0.00015394421643577516,1.2109430716671088e-23
2774,facs,3m,18m,male,Heart,LV,Lars2,3.6347756385803223,0.0006139788893051445,0.0001689179625827819,0.0004587390285450965,6.305275641206968e-39
2775,facs,3m,18m,male,Marrow,Granulocytes,Oxct1,3.6347692012786865,3.4386295737931505e-05,9.460378350922838e-06,8.336494647664949e-05,2.7512518370575013e-07
2776,facs,3m,18m,female,MAT,Fat,Hnrnpd,3.6336183547973633,2.3446909835911356e-05,8.519712719134986e-05,0.00014704774366691709,9.851392089282906e-13
2777,facs,3m,18m,female,Large_Intestine,Proximal,Mccc2,3.633110284805298,3.568453394109383e-05,9.822033462114632e-06,0.00010301123256795108,4.046641352117469e-09
2778,facs,3m,18m,male,Tongue,nan,Map4k3,3.6327879428863525,1.9849197997245938e-05,5.4639012887491845e-06,3.7935853470116854e-05,3.9129072970502553e-10
2779,facs,3m,18m,male,Trachea,nan,P4hb,3.632622480392456,0.0006430648500099778,0.00017702496552374214,0.0005060081020928919,5.482570468524727e-71
2780,facs,3m,18m,male,Diaphragm,Limb_Muscle,Btg2,3.632617950439453,0.0030900430865585804,0.0008506380836479366,0.004114468116313219,2.495607879920204e-21
2781,facs,3m,18m,female,Heart,LV,Tmem204,3.6319029331207275,0.0009563987259753048,0.00026333268033340573,0.0013391019310802221,1.3127381266694582e-13
2782,facs,3m,18m,male,Tongue,nan,Pcmtd2,3.6315925121307373,2.372713242948521e-05,6.533532996400027e-06,5.267390952212736e-05,1.457684319007434e-08
2783,facs,3m,18m,female,Trachea,nan,Sdc4,3.6310746669769287,0.0031834151595830917,0.0008767143008299172,0.0053063626401126385,9.612240007186701e-18
2784,facs,3m,18m,male,Large_Intestine,Proximal,H2-Ke2,3.6305367946624756,2.6892514142673463e-05,9.763427078723907e-05,0.0002283120556967333,2.3616027043888762e-09
2785,facs,3m,18m,male,Tongue,nan,Svil,3.630150318145752,1.7200218280777335e-05,4.738154984806897e-06,4.143484329688363e-05,3.2535472915240423e-06
2786,facs,3m,18m,male,Pancreas,Endocrine,Mafb,3.6298940181732178,0.0002599127183202654,7.160339009715244e-05,0.00044806834193877876,6.886174674155087e-09
2787,facs,3m,18m,male,Trachea,nan,Psap,3.629110336303711,0.00163654750213027,0.00045095005771145225,0.001676947926171124,2.86114104369052e-51
2788,facs,3m,18m,female,SCAT,Fat,Rps29,3.628448247909546,0.00022141862427815795,6.102295083110221e-05,0.00020285283972043544,2.3330335645855042e-84
2789,facs,3m,18m,male,Marrow,B-cells,BC035044,3.6277096271514893,0.0003139804466627538,8.655060082674026e-05,0.0006050238152965903,2.8901471581803653e-17
2790,facs,3m,18m,male,Spleen,nan,Stk38,3.627645254135132,8.637723658466712e-05,2.3810825950931758e-05,0.000272392324404791,2.0490374922807082e-06
2791,facs,3m,18m,male,Tongue,nan,Stk38l,3.6264894008636475,3.413757076486945e-05,9.413392035639845e-06,6.552933336934075e-05,8.62410449507094e-11
2792,facs,3m,18m,male,Marrow,Granulocytes,Ccna2,3.6263153553009033,0.00011852491297759116,3.268466753070243e-05,0.00027397717349231243,1.8122432995870116e-09
2793,facs,3m,18m,male,Pancreas,Endocrine,Ncor2,3.625951051712036,7.940796058392152e-05,2.189989754697308e-05,0.00017308299720752984,1.0947455589417525e-07
2794,facs,3m,18m,male,Trachea,nan,Col5a1,3.6258010864257812,0.00010540500079514459,2.9070815799059346e-05,0.00019282502762507647,1.017637467498561e-06
2795,facs,3m,18m,male,Marrow,Granulocytes,Aurkb,3.624643325805664,6.438379205064848e-05,1.776279168552719e-05,0.00015621977217961103,2.794200944481354e-07
2796,facs,3m,18m,male,Diaphragm,Limb_Muscle,Col4a1,3.624260902404785,0.000520333182066679,0.00014356945757754147,0.0007388914236798882,2.988968671641364e-14
2797,facs,3m,18m,female,Heart,RA,Fus,3.622488260269165,1.5571833500871435e-05,5.640878953272477e-05,0.00011338953481754288,1.677073966247758e-08
2798,facs,3m,18m,male,Marrow,KLS,Cdkn1a,3.622222423553467,3.1703264539828524e-05,0.0001148362789535895,0.00020147550094407052,1.945624124585917e-06
2799,facs,3m,18m,male,Spleen,nan,Gnai3,3.621882915496826,0.00012017677363473922,3.318074595881626e-05,0.0003625625977292657,3.4162508169348283e-07
2800,facs,3m,18m,male,Diaphragm,Limb_Muscle,Tomm6,3.621570110321045,3.169335832353681e-05,0.00011477971565909684,0.00018674758030101657,8.121014849787374e-07
2801,facs,3m,18m,female,Marrow,KLS,Slain1,3.6213796138763428,1.0846808436326683e-05,3.928041405742988e-05,7.767135684844106e-05,2.2050983803191754e-08
2802,facs,3m,18m,male,Tongue,nan,App,3.6210806369781494,0.0004498321213759482,0.00012422593135852367,0.0002997968695126474,4.82695324156256e-125
2803,facs,3m,18m,male,Spleen,nan,Cr2,3.620439052581787,0.00039556980482302606,0.00010926017421297729,0.0008872440084815025,9.348720630959531e-18
2804,facs,3m,18m,female,SCAT,Fat,Ctsh,3.6204335689544678,0.0008536854875274003,0.0002357964840484783,0.0011195950210094452,5.0353949891522164e-40
2805,facs,3m,18m,male,Aorta,Heart,Igfbp4,3.6203408241271973,0.0005101088900119066,0.0018467680783942342,0.0018611178966239095,2.4016041381138373e-11
2806,facs,3m,18m,male,Bladder,nan,Osr1,3.619905710220337,9.632707224227488e-05,2.6610379791236483e-05,0.000224660339881666,1.6812948190864872e-08
2807,facs,3m,18m,female,Marrow,KLS,Mycn,3.618990421295166,3.394762461539358e-05,0.00012285613047424704,0.0003003891615662724,1.3592579229007743e-06
2808,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Oxtr,3.618424415588379,3.6160512536298484e-05,0.000130844084196724,0.0002789188292808831,1.1228588341759668e-11
2809,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,Per1,3.6181929111480713,1.092180082196137e-05,3.951718463213183e-05,8.575855463277549e-05,4.058349524830465e-10
2810,facs,3m,18m,female,Heart,LA,Zbtb20,3.6179864406585693,0.000478464353363961,0.0001322460302617401,0.0006121999467723072,8.621235737536278e-39
2811,facs,3m,18m,male,Pancreas,Endocrine,St8sia3,3.617631673812866,7.647762686247006e-05,2.1140245735296048e-05,0.00013302211300469935,7.527595615666729e-13
2812,facs,3m,18m,female,Heart,LA,Wrb,3.6170177459716797,9.918047726387158e-05,2.7420510377851315e-05,0.0002396850031800568,9.312691664317588e-08
2813,facs,3m,18m,female,GAT,Fat,Pid1,3.6147327423095703,0.00011033274495275691,3.052307147299871e-05,0.0002241277979919687,1.0728493056427065e-09
2814,facs,3m,18m,male,Spleen,nan,Arcn1,3.614732503890991,9.790636249817908e-05,2.70853670372162e-05,0.0003186132526025176,8.597104904621666e-06
2815,facs,3m,18m,male,Spleen,nan,Ets1,3.6141536235809326,0.0014072672929614782,0.0003893767134286463,0.0018244701204821467,5.831235438448267e-58
2816,facs,3m,18m,female,Marrow,KLS,Spcs3,3.6136672496795654,2.449093881295994e-05,8.850210724631324e-05,0.00016967547708190978,6.989996311382207e-12
2817,facs,3m,18m,female,Marrow,KLS,Anapc4,3.6131319999694824,1.2193580005259719e-05,4.405701838550158e-05,7.546586130047217e-05,8.414513997134913e-14
2818,facs,3m,18m,male,Tongue,nan,Rap2c,3.612969398498535,2.435721216897946e-05,6.741604011040181e-06,4.958851059200242e-05,1.3826536134783463e-10
2819,facs,3m,18m,male,Tongue,nan,Msh2,3.6121935844421387,2.9392189389909618e-05,8.136935321090277e-06,6.319045496638864e-05,2.0704165640245153e-09
2820,facs,3m,18m,female,Heart,RV,Pttg1ip,3.610872268676758,0.0005573629168793559,0.00015435686509590596,0.000620487320702523,2.2787999633778596e-21
2821,facs,3m,18m,female,Heart,RV,Ctso,3.610835313796997,0.000207281977054663,5.7405548432143405e-05,0.0003665765398181975,4.937706360864346e-10
2822,facs,3m,18m,male,SCAT,Fat,Fbxo18,3.6105730533599854,3.446270784479566e-05,9.54494043980958e-06,0.00010212935012532398,4.994016238524581e-06
2823,facs,3m,18m,male,Trachea,nan,Larp4,3.6103923320770264,5.4545933380723e-05,1.5108033949218225e-05,9.956258145393804e-05,2.6037698853171917e-10
2824,facs,3m,18m,male,Trachea,nan,Cask,3.610048532485962,7.526548142777756e-05,2.0848881831625476e-05,0.0001458538754377514,1.9766968338710425e-10
2825,facs,3m,18m,male,Marrow,B-cells,Sbk1,3.6100401878356934,0.00012878635607194155,3.567449311958626e-05,0.0002601254091132432,2.007595230972236e-08
2826,facs,3m,18m,male,Marrow,KLS,Stat4,3.6099853515625,7.960500079207122e-05,2.2051333871786483e-05,0.00013874683645553887,1.5574794051344816e-22
2827,facs,3m,18m,male,Trachea,nan,Hnrnph1,3.609847068786621,0.0001756432029651478,4.865668961429037e-05,0.00026724167400971055,4.949705223485909e-21
2828,facs,3m,18m,female,Trachea,nan,Pde4dip,3.6077802181243896,5.569502536673099e-05,1.5437475667567924e-05,0.00012979716120753437,7.325114462447774e-06
2829,facs,3m,18m,male,Bladder,nan,Tnfrsf12a,3.606929063796997,0.00018454536620993167,0.0006656420300714672,0.0005121186841279268,2.012844410642116e-80
2830,facs,3m,18m,male,Diaphragm,Limb_Muscle,Slc39a1,3.60679292678833,0.00038090022280812263,0.00010560634837020189,0.00045047083403915167,1.3800909996311464e-28
2831,facs,3m,18m,female,Heart,RA,Srpx,3.606712579727173,0.00046785417362116277,0.00012971762043889612,0.0007247969042509794,1.1714988671152022e-22
2832,facs,3m,18m,female,Marrow,KLS,Atxn2l,3.6066908836364746,5.471967142511858e-06,1.9735696696443483e-05,3.257146090618335e-05,4.027300815348915e-09
2833,facs,3m,18m,female,Bladder,nan,Rhob,3.606475591659546,1.4291745173977688e-05,5.154283280717209e-05,7.282504520844668e-05,8.799291916453436e-08
2834,facs,3m,18m,male,GAT,Fat,Lamb2,3.6062355041503906,0.00022874469868838787,6.343032873701304e-05,0.00037726364098489285,1.5909919271120428e-24
2835,facs,3m,18m,male,Marrow,B-cells,Rpl36,3.60614013671875,0.00028864515479654074,0.0010408948874101043,0.0024009032640606165,1.3267059452969468e-10
2836,facs,3m,18m,female,Marrow,KLS,Cul4a,3.605172634124756,9.399403097631875e-06,3.3886473829625174e-05,7.056867616483942e-05,7.647262022306931e-07
2837,facs,3m,18m,female,SCAT,Fat,Apoe,3.604416847229004,0.005203766282647848,0.0014437193749472499,0.012355031445622444,1.891068710305621e-09
2838,facs,3m,18m,male,Trachea,nan,Ddx3x,3.6042046546936035,0.0003337089729029685,9.258879435947165e-05,0.0003832039947155863,4.688149247879811e-37
2839,facs,3m,18m,female,Heart,RA,Tnfsf12,3.6041369438171387,1.3360564480535686e-05,4.81533061247319e-05,6.494866829598323e-05,1.450119622887735e-20
2840,facs,3m,18m,male,Marrow,B-cells,Cab39,3.603734254837036,0.00010427769302623346,2.893600867537316e-05,0.0002448140876367688,2.2855338613894422e-10
2841,facs,3m,18m,male,Aorta,Heart,Bgn,3.6025333404541016,0.0005131326615810394,0.0018485775217413902,0.0022622658871114254,1.5061623636286764e-06
2842,facs,3m,18m,male,Heart,RA,Nptn,3.6020801067352295,0.00020692654652521014,5.7446402934147045e-05,0.00043369369814172387,1.5492296558805803e-09
2843,facs,3m,18m,male,Large_Intestine,Proximal,Hmg20b,3.601867198944092,2.010741263802629e-05,7.242423453135416e-05,0.00013642717385664582,1.9174409402177722e-15
2844,facs,3m,18m,male,MAT,Fat,Scara5,3.6018452644348145,0.00043077021837234497,0.00011959709081565961,0.0006502809119410813,1.656456426659833e-24
2845,facs,3m,18m,female,Large_Intestine,Distal,Hmgcs2,3.6017775535583496,0.0002327898400835693,6.463193130912259e-05,0.000638771743979305,4.984700193937089e-06
